timestamp,node_id,send_receive,create_time,receive_time,packet
124.543460,29,send,124.5434600006758,-1,"{'dest': [1,254], 'type': 'NETWORK_UPDATE', 'source': [3,254], 'gui': 29, 'child_networks': {8, 12, 13, 6}, 'ttl': 0, 'next_hop': [1,254], 'routed_type': 'Neighbors Table', 'hop_trace': [([3,254], 124.5434600006758)], 'create_time': 124.5434600006758}"
124.543460,29,receive,124.54336104265654,124.5434600006758,"{'dest': [255,255], 'type': 'JOIN_REPLY', 'source': [13,254], 'gui': 36, 'dest_gui': 45, 'addr': [13,1], 'root_addr': [1,254], 'hop_count': 3, 'ttl': 1, 'create_time': 124.54336104265654, 'receive_time': 124.5434600006758}"
124.543533,20,receive,124.5434600006758,124.54353254296527,"{'dest': [1,254], 'type': 'NETWORK_UPDATE', 'source': [3,254], 'gui': 29, 'child_networks': {8, 12, 13, 6}, 'ttl': 0, 'next_hop': [1,254], 'routed_type': 'Neighbors Table', 'hop_trace': [([3,254], 124.5434600006758)], 'create_time': 124.5434600006758, 'receive_time': 124.54353254296527}"
124.543543,36,receive,124.5434521129976,124.54354318333866,"{'dest': [255,255], 'type': 'HEART_BEAT', 'source': [13,1], 'gui': 45, 'role': <Roles.UNREGISTERED: 5>, 'addr': [13,1], 'hop_count': 3, 'pos': (711.8590597016523, 558.9238601137092), 'networks': set(), 'ttl': 15, 'parent': 36, 'create_time': 124.5434521129976, 'receive_time': 124.54354318333866}"
124.543543,36,receive,124.5434521129976,124.54354318333866,"{'dest': [13,254], 'type': 'JOIN_ACK', 'source': [13,1], 'gui': 45, 'ttl': 0, 'next_hop': [13,254], 'routed_type': 'Neighbors Table', 'hop_trace': [([13,1], 124.5434521129976)], 'create_time': 124.5434521129976, 'receive_time': 124.54354318333866}"
125.479413,47,send,125.47941258908102,-1,"{'dest': [255,255], 'type': 'PROBE', 'ttl': 1, 'create_time': 125.47941258908102}"
126.479413,47,send,126.47941258908102,-1,"{'dest': [255,255], 'type': 'PROBE', 'ttl': 1, 'create_time': 126.47941258908102}"
127.479413,47,send,127.47941258908102,-1,"{'dest': [255,255], 'type': 'PROBE', 'ttl': 1, 'create_time': 127.47941258908102}"
129.105226,32,send,129.1052256868161,-1,"{'dest': [255,255], 'type': 'PROBE', 'ttl': 1, 'create_time': 129.1052256868161}"
129.105317,24,receive,129.1052256868161,129.1053166956893,"{'dest': [255,255], 'type': 'PROBE', 'ttl': 1, 'create_time': 129.1052256868161, 'receive_time': 129.1053166956893}"
130.105226,32,send,130.1052256868161,-1,"{'dest': [255,255], 'type': 'PROBE', 'ttl': 1, 'create_time': 130.1052256868161}"
130.105317,24,receive,130.1052256868161,130.1053166956893,"{'dest': [255,255], 'type': 'PROBE', 'ttl': 1, 'create_time': 130.1052256868161, 'receive_time': 130.1053166956893}"
130.322979,8,send,130.32297943943723,-1,"{'dest': [255,255], 'type': 'PROBE', 'ttl': 1, 'create_time': 130.32297943943723}"
130.323061,0,receive,130.32297943943723,130.32306140307304,"{'dest': [255,255], 'type': 'PROBE', 'ttl': 1, 'create_time': 130.32297943943723, 'receive_time': 130.32306140307304}"
131.105226,32,send,131.1052256868161,-1,"{'dest': [255,255], 'type': 'PROBE', 'ttl': 1, 'create_time': 131.1052256868161}"
131.105317,24,receive,131.1052256868161,131.1053166956893,"{'dest': [255,255], 'type': 'PROBE', 'ttl': 1, 'create_time': 131.1052256868161, 'receive_time': 131.1053166956893}"
131.322979,8,send,131.32297943943723,-1,"{'dest': [255,255], 'type': 'PROBE', 'ttl': 1, 'create_time': 131.32297943943723}"
131.323061,0,receive,131.32297943943723,131.32306140307304,"{'dest': [255,255], 'type': 'PROBE', 'ttl': 1, 'create_time': 131.32297943943723, 'receive_time': 131.32306140307304}"
131.445419,19,send,131.44541924842332,-1,"{'dest': [255,255], 'type': 'HEART_BEAT', 'source': [4,254], 'gui': 19, 'role': <Roles.CLUSTER_HEAD: 2>, 'addr': [4,254], 'hop_count': 1, 'pos': (473.8688070418179, 426.5385424616418), 'networks': {9}, 'ttl': 15, 'parent': 20, 'create_time': 131.44541924842332}"
131.445492,18,receive,131.44541924842332,131.4454923768462,"{'dest': [255,255], 'type': 'HEART_BEAT', 'source': [4,254], 'gui': 19, 'role': <Roles.CLUSTER_HEAD: 2>, 'addr': [4,254], 'hop_count': 1, 'pos': (473.8688070418179, 426.5385424616418), 'networks': {9}, 'ttl': 15, 'parent': 20, 'create_time': 131.44541924842332, 'receive_time': 131.4454923768462}"
131.445504,27,receive,131.44541924842332,131.44550405637196,"{'dest': [255,255], 'type': 'HEART_BEAT', 'source': [4,254], 'gui': 19, 'role': <Roles.CLUSTER_HEAD: 2>, 'addr': [4,254], 'hop_count': 1, 'pos': (473.8688070418179, 426.5385424616418), 'networks': {9}, 'ttl': 15, 'parent': 20, 'create_time': 131.44541924842332, 'receive_time': 131.44550405637196}"
131.445508,20,receive,131.44541924842332,131.44550839360826,"{'dest': [255,255], 'type': 'HEART_BEAT', 'source': [4,254], 'gui': 19, 'role': <Roles.CLUSTER_HEAD: 2>, 'addr': [4,254], 'hop_count': 1, 'pos': (473.8688070418179, 426.5385424616418), 'networks': {9}, 'ttl': 15, 'parent': 20, 'create_time': 131.44541924842332, 'receive_time': 131.44550839360826}"
132.105226,32,send,132.1052256868161,-1,"{'dest': [255,255], 'type': 'PROBE', 'ttl': 1, 'create_time': 132.1052256868161}"
132.105317,24,receive,132.1052256868161,132.1053166956893,"{'dest': [255,255], 'type': 'PROBE', 'ttl': 1, 'create_time': 132.1052256868161, 'receive_time': 132.1053166956893}"
132.322979,8,send,132.32297943943723,-1,"{'dest': [255,255], 'type': 'PROBE', 'ttl': 1, 'create_time': 132.32297943943723}"
132.323061,0,receive,132.32297943943723,132.32306140307304,"{'dest': [255,255], 'type': 'PROBE', 'ttl': 1, 'create_time': 132.32297943943723, 'receive_time': 132.32306140307304}"
133.105226,32,send,133.1052256868161,-1,"{'dest': [255,255], 'type': 'PROBE', 'ttl': 1, 'create_time': 133.1052256868161}"
133.105317,24,receive,133.1052256868161,133.1053166956893,"{'dest': [255,255], 'type': 'PROBE', 'ttl': 1, 'create_time': 133.1052256868161, 'receive_time': 133.1053166956893}"
133.322979,8,send,133.32297943943723,-1,"{'dest': [255,255], 'type': 'PROBE', 'ttl': 1, 'create_time': 133.32297943943723}"
133.323061,0,receive,133.32297943943723,133.32306140307304,"{'dest': [255,255], 'type': 'PROBE', 'ttl': 1, 'create_time': 133.32297943943723, 'receive_time': 133.32306140307304}"
133.822853,7,send,133.82285259506824,-1,"{'dest': [12,1], 'type': 'JOIN_REQUEST', 'gui': 7, 'ttl': 1, 'create_time': 133.82285259506824}"
133.822915,15,receive,133.82285259506824,133.82291538868446,"{'dest': [12,1], 'type': 'JOIN_REQUEST', 'gui': 7, 'ttl': 1, 'create_time': 133.82285259506824, 'receive_time': 133.82291538868446}"
133.822915,15,send,133.82291538868446,-1,"{'dest': [1,254], 'type': 'NETWORK_REQUEST', 'source': [12,1], 'gui': 15, 'ttl': 14, 'next_hop': [12,254], 'routed_type': 'Parent', 'hop_trace': [([12,1], 133.82291538868446), ([12,254], 133.82297968949374), ([8,254], 133.82306523320048), ([1,4], 133.8231387586979)], 'create_time': 133.82291538868446}"
133.822980,23,send,133.82291538868446,-1,"{'dest': [1,254], 'type': 'NETWORK_REQUEST', 'source': [12,1], 'gui': 15, 'ttl': 13, 'next_hop': [8,254], 'routed_type': 'Parent', 'hop_trace': [([12,1], 133.82291538868446), ([12,254], 133.82297968949374), ([8,254], 133.82306523320048), ([1,4], 133.8231387586979)], 'create_time': 133.82291538868446}"
133.823065,22,send,133.82291538868446,-1,"{'dest': [1,254], 'type': 'NETWORK_REQUEST', 'source': [12,1], 'gui': 15, 'ttl': 12, 'next_hop': [1,4], 'routed_type': 'Neighbor Network', 'hop_trace': [([12,1], 133.82291538868446), ([12,254], 133.82297968949374), ([8,254], 133.82306523320048), ([1,4], 133.8231387586979)], 'create_time': 133.82291538868446}"
133.823139,21,send,133.82291538868446,-1,"{'dest': [1,254], 'type': 'NETWORK_REQUEST', 'source': [12,1], 'gui': 15, 'ttl': 11, 'next_hop': [1,254], 'routed_type': 'Neighbors Table', 'hop_trace': [([12,1], 133.82291538868446), ([12,254], 133.82297968949374), ([8,254], 133.82306523320048), ([1,4], 133.8231387586979)], 'create_time': 133.82291538868446}"
133.823199,20,receive,133.82291538868446,133.82319922402047,"{'dest': [1,254], 'type': 'NETWORK_REQUEST', 'source': [12,1], 'gui': 15, 'ttl': 11, 'next_hop': [1,254], 'routed_type': 'Neighbors Table', 'hop_trace': [([12,1], 133.82291538868446), ([12,254], 133.82297968949374), ([8,254], 133.82306523320048), ([1,4], 133.8231387586979)], 'create_time': 133.82291538868446, 'receive_time': 133.82319922402047}"
133.823199,20,send,133.82319922402047,-1,"{'dest': [12,1], 'type': 'NETWORK_REPLY', 'source': [1,254], 'addr': [14,254], 'ttl': 14, 'next_hop': [3,254], 'routed_type': 'Networking Table', 'hop_trace': [([1,254], 133.82319922402047), ([3,254], 133.82327176630994), ([8,254], 133.82336460072736), ([12,254], 133.8234501444341)], 'create_time': 133.82319922402047}"
133.823272,29,send,133.82319922402047,-1,"{'dest': [12,1], 'type': 'NETWORK_REPLY', 'source': [1,254], 'addr': [14,254], 'ttl': 13, 'next_hop': [8,254], 'routed_type': 'Networking Table', 'hop_trace': [([1,254], 133.82319922402047), ([3,254], 133.82327176630994), ([8,254], 133.82336460072736), ([12,254], 133.8234501444341)], 'create_time': 133.82319922402047}"
133.823365,22,send,133.82319922402047,-1,"{'dest': [12,1], 'type': 'NETWORK_REPLY', 'source': [1,254], 'addr': [14,254], 'ttl': 12, 'next_hop': [12,254], 'routed_type': 'Neighbor Network', 'hop_trace': [([1,254], 133.82319922402047), ([3,254], 133.82327176630994), ([8,254], 133.82336460072736), ([12,254], 133.8234501444341)], 'create_time': 133.82319922402047}"
133.823450,23,send,133.82319922402047,-1,"{'dest': [12,1], 'type': 'NETWORK_REPLY', 'source': [1,254], 'addr': [14,254], 'ttl': 11, 'next_hop': [12,1], 'routed_type': 'Neighbors Table', 'hop_trace': [([1,254], 133.82319922402047), ([3,254], 133.82327176630994), ([8,254], 133.82336460072736), ([12,254], 133.8234501444341)], 'create_time': 133.82319922402047}"
133.823514,15,receive,133.82319922402047,133.82351444524338,"{'dest': [12,1], 'type': 'NETWORK_REPLY', 'source': [1,254], 'addr': [14,254], 'ttl': 11, 'next_hop': [12,1], 'routed_type': 'Neighbors Table', 'hop_trace': [([1,254], 133.82319922402047), ([3,254], 133.82327176630994), ([8,254], 133.82336460072736), ([12,254], 133.8234501444341)], 'create_time': 133.82319922402047, 'receive_time': 133.82351444524338}"
133.823514,15,send,133.82351444524338,-1,"{'dest': [255,255], 'type': 'ADDRESS_RENEW', 'source': [14,254], 'gui': 15, 'role': <Roles.CLUSTER_HEAD: 2>, 'ttl': 15, 'old_addr': [12,1], 'new_addr': [14,254], 'create_time': 133.82351444524338}"
133.823514,15,send,133.82351444524338,-1,"{'dest': [255,255], 'type': 'HEART_BEAT', 'source': [14,254], 'gui': 15, 'role': <Roles.CLUSTER_HEAD: 2>, 'addr': [14,254], 'hop_count': 4, 'pos': (440.09403001493894, 713.4075954499001), 'networks': set(), 'ttl': 15, 'parent': 23, 'create_time': 133.82351444524338}"
133.823514,15,send,133.82351444524338,-1,"{'dest': [1,254], 'type': 'NETWORK_UPDATE', 'source': [14,254], 'gui': 15, 'child_networks': set(), 'ttl': 0, 'old_addr': [12,1], 'next_hop': [12,254], 'routed_type': 'Parent', 'hop_trace': [([14,254], 133.82351444524338)], 'create_time': 133.82351444524338}"
133.823514,15,send,133.82351444524338,-1,"{'dest': [255,255], 'type': 'JOIN_REPLY', 'source': [14,254], 'gui': 15, 'dest_gui': 7, 'addr': [14,1], 'root_addr': [1,254], 'hop_count': 5, 'ttl': 1, 'create_time': 133.82351444524338}"
133.823577,7,receive,133.82351444524338,133.8235772388596,"{'dest': [255,255], 'type': 'ADDRESS_RENEW', 'source': [14,254], 'gui': 15, 'role': <Roles.CLUSTER_HEAD: 2>, 'ttl': 15, 'old_addr': [12,1], 'new_addr': [14,254], 'create_time': 133.82351444524338, 'receive_time': 133.8235772388596}"
133.823577,7,receive,133.82351444524338,133.8235772388596,"{'dest': [255,255], 'type': 'HEART_BEAT', 'source': [14,254], 'gui': 15, 'role': <Roles.CLUSTER_HEAD: 2>, 'addr': [14,254], 'hop_count': 4, 'pos': (440.09403001493894, 713.4075954499001), 'networks': set(), 'ttl': 15, 'parent': 23, 'create_time': 133.82351444524338, 'receive_time': 133.8235772388596}"
133.823577,7,receive,133.82351444524338,133.8235772388596,"{'dest': [255,255], 'type': 'JOIN_REPLY', 'source': [14,254], 'gui': 15, 'dest_gui': 7, 'addr': [14,1], 'root_addr': [1,254], 'hop_count': 5, 'ttl': 1, 'create_time': 133.82351444524338, 'receive_time': 133.8235772388596}"
133.823577,7,send,133.8235772388596,-1,"{'dest': [255,255], 'type': 'HEART_BEAT', 'source': [14,1], 'gui': 7, 'role': <Roles.UNREGISTERED: 5>, 'addr': [14,1], 'hop_count': 5, 'pos': (377.87426899920257, 721.877517297821), 'networks': set(), 'ttl': 15, 'parent': 15, 'create_time': 133.8235772388596}"
133.823577,7,send,133.8235772388596,-1,"{'dest': [14,254], 'type': 'JOIN_ACK', 'source': [14,1], 'gui': 7, 'ttl': 0, 'next_hop': [14,254], 'routed_type': 'Neighbors Table', 'hop_trace': [([14,1], 133.8235772388596)], 'create_time': 133.8235772388596}"
133.823579,23,receive,133.82351444524338,133.82357874605265,"{'dest': [255,255], 'type': 'ADDRESS_RENEW', 'source': [14,254], 'gui': 15, 'role': <Roles.CLUSTER_HEAD: 2>, 'ttl': 15, 'old_addr': [12,1], 'new_addr': [14,254], 'create_time': 133.82351444524338, 'receive_time': 133.82357874605265}"
133.823579,23,receive,133.82351444524338,133.82357874605265,"{'dest': [255,255], 'type': 'HEART_BEAT', 'source': [14,254], 'gui': 15, 'role': <Roles.CLUSTER_HEAD: 2>, 'addr': [14,254], 'hop_count': 4, 'pos': (440.09403001493894, 713.4075954499001), 'networks': set(), 'ttl': 15, 'parent': 23, 'create_time': 133.82351444524338, 'receive_time': 133.82357874605265}"
133.823579,23,receive,133.82351444524338,133.82357874605265,"{'dest': [1,254], 'type': 'NETWORK_UPDATE', 'source': [14,254], 'gui': 15, 'child_networks': set(), 'ttl': 0, 'old_addr': [12,1], 'next_hop': [12,254], 'routed_type': 'Parent', 'hop_trace': [([14,254], 133.82351444524338)], 'create_time': 133.82351444524338, 'receive_time': 133.82357874605265}"
133.823579,23,send,133.82357874605265,-1,"{'dest': [1,254], 'type': 'NETWORK_UPDATE', 'source': [12,254], 'gui': 23, 'child_networks': {14}, 'ttl': 0, 'next_hop': [8,254], 'routed_type': 'Parent', 'hop_trace': [([12,254], 133.82357874605265)], 'create_time': 133.82357874605265}"
133.823579,23,receive,133.82351444524338,133.82357874605265,"{'dest': [255,255], 'type': 'JOIN_REPLY', 'source': [14,254], 'gui': 15, 'dest_gui': 7, 'addr': [14,1], 'root_addr': [1,254], 'hop_count': 5, 'ttl': 1, 'create_time': 133.82351444524338, 'receive_time': 133.82357874605265}"
133.823584,14,receive,133.82351444524338,133.8235837689365,"{'dest': [255,255], 'type': 'ADDRESS_RENEW', 'source': [14,254], 'gui': 15, 'role': <Roles.CLUSTER_HEAD: 2>, 'ttl': 15, 'old_addr': [12,1], 'new_addr': [14,254], 'create_time': 133.82351444524338, 'receive_time': 133.8235837689365}"
133.823584,14,receive,133.82351444524338,133.8235837689365,"{'dest': [255,255], 'type': 'HEART_BEAT', 'source': [14,254], 'gui': 15, 'role': <Roles.CLUSTER_HEAD: 2>, 'addr': [14,254], 'hop_count': 4, 'pos': (440.09403001493894, 713.4075954499001), 'networks': set(), 'ttl': 15, 'parent': 23, 'create_time': 133.82351444524338, 'receive_time': 133.8235837689365}"
133.823584,14,receive,133.82351444524338,133.8235837689365,"{'dest': [255,255], 'type': 'JOIN_REPLY', 'source': [14,254], 'gui': 15, 'dest_gui': 7, 'addr': [14,1], 'root_addr': [1,254], 'hop_count': 5, 'ttl': 1, 'create_time': 133.82351444524338, 'receive_time': 133.8235837689365}"
133.823640,15,receive,133.8235772388596,133.82364003247582,"{'dest': [255,255], 'type': 'HEART_BEAT', 'source': [14,1], 'gui': 7, 'role': <Roles.UNREGISTERED: 5>, 'addr': [14,1], 'hop_count': 5, 'pos': (377.87426899920257, 721.877517297821), 'networks': set(), 'ttl': 15, 'parent': 15, 'create_time': 133.8235772388596, 'receive_time': 133.82364003247582}"
133.823640,15,receive,133.8235772388596,133.82364003247582,"{'dest': [14,254], 'type': 'JOIN_ACK', 'source': [14,1], 'gui': 7, 'ttl': 0, 'next_hop': [14,254], 'routed_type': 'Neighbors Table', 'hop_trace': [([14,1], 133.8235772388596)], 'create_time': 133.8235772388596, 'receive_time': 133.82364003247582}"
133.823664,22,receive,133.82357874605265,133.8236642897594,"{'dest': [1,254], 'type': 'NETWORK_UPDATE', 'source': [12,254], 'gui': 23, 'child_networks': {14}, 'ttl': 0, 'next_hop': [8,254], 'routed_type': 'Parent', 'hop_trace': [([12,254], 133.82357874605265)], 'create_time': 133.82357874605265, 'receive_time': 133.8236642897594}"
133.823664,22,send,133.8236642897594,-1,"{'dest': [1,254], 'type': 'NETWORK_UPDATE', 'source': [8,254], 'gui': 22, 'child_networks': {12, 14}, 'ttl': 0, 'next_hop': [1,4], 'routed_type': 'Neighbor Network', 'hop_trace': [([8,254], 133.8236642897594)], 'create_time': 133.8236642897594}"
133.823738,21,receive,133.8236642897594,133.8237378152568,"{'dest': [1,254], 'type': 'NETWORK_UPDATE', 'source': [8,254], 'gui': 22, 'child_networks': {12, 14}, 'ttl': 0, 'next_hop': [1,4], 'routed_type': 'Neighbor Network', 'hop_trace': [([8,254], 133.8236642897594)], 'create_time': 133.8236642897594, 'receive_time': 133.8237378152568}"
133.823738,21,send,133.8237378152568,-1,"{'dest': [1,254], 'type': 'NETWORK_UPDATE', 'source': [1,4], 'gui': 21, 'child_networks': {8, 12, 14}, 'ttl': 0, 'next_hop': [1,254], 'routed_type': 'Neighbors Table', 'hop_trace': [([1,4], 133.8237378152568)], 'create_time': 133.8237378152568}"
133.823798,20,receive,133.8237378152568,133.82379828057938,"{'dest': [1,254], 'type': 'NETWORK_UPDATE', 'source': [1,4], 'gui': 21, 'child_networks': {8, 12, 14}, 'ttl': 0, 'next_hop': [1,254], 'routed_type': 'Neighbors Table', 'hop_trace': [([1,4], 133.8237378152568)], 'create_time': 133.8237378152568, 'receive_time': 133.82379828057938}"
134.105226,32,send,134.1052256868161,-1,"{'dest': [255,255], 'type': 'PROBE', 'ttl': 1, 'create_time': 134.1052256868161}"
134.105317,24,receive,134.1052256868161,134.1053166956893,"{'dest': [255,255], 'type': 'PROBE', 'ttl': 1, 'create_time': 134.1052256868161, 'receive_time': 134.1053166956893}"
134.322979,8,send,134.32297943943723,-1,"{'dest': [255,255], 'type': 'PROBE', 'ttl': 1, 'create_time': 134.32297943943723}"
134.323061,0,receive,134.32297943943723,134.32306140307304,"{'dest': [255,255], 'type': 'PROBE', 'ttl': 1, 'create_time': 134.32297943943723, 'receive_time': 134.32306140307304}"
135.105226,32,send,135.1052256868161,-1,"{'dest': [255,255], 'type': 'PROBE', 'ttl': 1, 'create_time': 135.1052256868161}"
135.105317,24,receive,135.1052256868161,135.1053166956893,"{'dest': [255,255], 'type': 'PROBE', 'ttl': 1, 'create_time': 135.1052256868161, 'receive_time': 135.1053166956893}"
135.322979,8,send,135.32297943943723,-1,"{'dest': [255,255], 'type': 'PROBE', 'ttl': 1, 'create_time': 135.32297943943723}"
135.323061,0,receive,135.32297943943723,135.32306140307304,"{'dest': [255,255], 'type': 'PROBE', 'ttl': 1, 'create_time': 135.32297943943723, 'receive_time': 135.32306140307304}"
136.105226,32,send,136.1052256868161,-1,"{'dest': [255,255], 'type': 'PROBE', 'ttl': 1, 'create_time': 136.1052256868161}"
136.105317,24,receive,136.1052256868161,136.1053166956893,"{'dest': [255,255], 'type': 'PROBE', 'ttl': 1, 'create_time': 136.1052256868161, 'receive_time': 136.1053166956893}"
136.322979,8,send,136.32297943943723,-1,"{'dest': [255,255], 'type': 'PROBE', 'ttl': 1, 'create_time': 136.32297943943723}"
136.323061,0,receive,136.32297943943723,136.32306140307304,"{'dest': [255,255], 'type': 'PROBE', 'ttl': 1, 'create_time': 136.32297943943723, 'receive_time': 136.32306140307304}"
137.105226,32,send,137.1052256868161,-1,"{'dest': [255,255], 'type': 'PROBE', 'ttl': 1, 'create_time': 137.1052256868161}"
137.105317,24,receive,137.1052256868161,137.1053166956893,"{'dest': [255,255], 'type': 'PROBE', 'ttl': 1, 'create_time': 137.1052256868161, 'receive_time': 137.1053166956893}"
137.322979,8,send,137.32297943943723,-1,"{'dest': [255,255], 'type': 'PROBE', 'ttl': 1, 'create_time': 137.32297943943723}"
137.323061,0,receive,137.32297943943723,137.32306140307304,"{'dest': [255,255], 'type': 'PROBE', 'ttl': 1, 'create_time': 137.32297943943723, 'receive_time': 137.32306140307304}"
137.480439,5,send,137.48043889587456,-1,"{'dest': [1,5], 'type': 'JOIN_REQUEST', 'gui': 5, 'ttl': 1, 'create_time': 137.48043889587456}"
137.480510,12,receive,137.48043889587456,137.48051048264708,"{'dest': [1,5], 'type': 'JOIN_REQUEST', 'gui': 5, 'ttl': 1, 'create_time': 137.48043889587456, 'receive_time': 137.48051048264708}"
137.480510,12,send,137.48051048264708,-1,"{'dest': [1,254], 'type': 'NETWORK_REQUEST', 'source': [1,5], 'gui': 12, 'ttl': 14, 'next_hop': [1,254], 'routed_type': 'Neighbors Table', 'hop_trace': [([1,5], 137.48051048264708)], 'create_time': 137.48051048264708}"
137.480602,20,receive,137.48051048264708,137.48060156455634,"{'dest': [1,254], 'type': 'NETWORK_REQUEST', 'source': [1,5], 'gui': 12, 'ttl': 14, 'next_hop': [1,254], 'routed_type': 'Neighbors Table', 'hop_trace': [([1,5], 137.48051048264708)], 'create_time': 137.48051048264708, 'receive_time': 137.48060156455634}"
137.480602,20,send,137.48060156455634,-1,"{'dest': [1,5], 'type': 'NETWORK_REPLY', 'source': [1,254], 'addr': [15,254], 'ttl': 14, 'next_hop': [1,5], 'routed_type': 'Neighbors Table', 'hop_trace': [([1,254], 137.48060156455634)], 'create_time': 137.48060156455634}"
137.480693,12,receive,137.48060156455634,137.4806926464656,"{'dest': [1,5], 'type': 'NETWORK_REPLY', 'source': [1,254], 'addr': [15,254], 'ttl': 14, 'next_hop': [1,5], 'routed_type': 'Neighbors Table', 'hop_trace': [([1,254], 137.48060156455634)], 'create_time': 137.48060156455634, 'receive_time': 137.4806926464656}"
137.480693,12,send,137.4806926464656,-1,"{'dest': [255,255], 'type': 'ADDRESS_RENEW', 'source': [15,254], 'gui': 12, 'role': <Roles.CLUSTER_HEAD: 2>, 'ttl': 15, 'old_addr': [1,5], 'new_addr': [15,254], 'create_time': 137.4806926464656}"
137.480693,12,send,137.4806926464656,-1,"{'dest': [255,255], 'type': 'HEART_BEAT', 'source': [15,254], 'gui': 12, 'role': <Roles.CLUSTER_HEAD: 2>, 'addr': [15,254], 'hop_count': 1, 'pos': (406.3088146691357, 521.7485384113513), 'networks': set(), 'ttl': 15, 'parent': 20, 'create_time': 137.4806926464656}"
137.480693,12,send,137.4806926464656,-1,"{'dest': [1,254], 'type': 'NETWORK_UPDATE', 'source': [15,254], 'gui': 12, 'child_networks': set(), 'ttl': 0, 'old_addr': [1,5], 'next_hop': [1,254], 'routed_type': 'Neighbors Table', 'hop_trace': [([15,254], 137.4806926464656)], 'create_time': 137.4806926464656}"
137.480693,12,send,137.4806926464656,-1,"{'dest': [255,255], 'type': 'JOIN_REPLY', 'source': [15,254], 'gui': 12, 'dest_gui': 5, 'addr': [15,1], 'root_addr': [1,254], 'hop_count': 2, 'ttl': 1, 'create_time': 137.4806926464656}"
137.480764,5,receive,137.4806926464656,137.48076423323812,"{'dest': [255,255], 'type': 'ADDRESS_RENEW', 'source': [15,254], 'gui': 12, 'role': <Roles.CLUSTER_HEAD: 2>, 'ttl': 15, 'old_addr': [1,5], 'new_addr': [15,254], 'create_time': 137.4806926464656, 'receive_time': 137.48076423323812}"
137.480764,5,receive,137.4806926464656,137.48076423323812,"{'dest': [255,255], 'type': 'HEART_BEAT', 'source': [15,254], 'gui': 12, 'role': <Roles.CLUSTER_HEAD: 2>, 'addr': [15,254], 'hop_count': 1, 'pos': (406.3088146691357, 521.7485384113513), 'networks': set(), 'ttl': 15, 'parent': 20, 'create_time': 137.4806926464656, 'receive_time': 137.48076423323812}"
137.480764,5,receive,137.4806926464656,137.48076423323812,"{'dest': [255,255], 'type': 'JOIN_REPLY', 'source': [15,254], 'gui': 12, 'dest_gui': 5, 'addr': [15,1], 'root_addr': [1,254], 'hop_count': 2, 'ttl': 1, 'create_time': 137.4806926464656, 'receive_time': 137.48076423323812}"
137.480764,5,send,137.48076423323812,-1,"{'dest': [255,255], 'type': 'HEART_BEAT', 'source': [15,1], 'gui': 5, 'role': <Roles.UNREGISTERED: 5>, 'addr': [15,1], 'hop_count': 2, 'pos': (357.46486774934664, 574.0833723985539), 'networks': set(), 'ttl': 15, 'parent': 12, 'create_time': 137.48076423323812}"
137.480764,5,send,137.48076423323812,-1,"{'dest': [15,254], 'type': 'JOIN_ACK', 'source': [15,1], 'gui': 5, 'ttl': 0, 'next_hop': [15,254], 'routed_type': 'Neighbors Table', 'hop_trace': [([15,1], 137.48076423323812)], 'create_time': 137.48076423323812}"
137.480784,20,receive,137.4806926464656,137.48078372837486,"{'dest': [255,255], 'type': 'ADDRESS_RENEW', 'source': [15,254], 'gui': 12, 'role': <Roles.CLUSTER_HEAD: 2>, 'ttl': 15, 'old_addr': [1,5], 'new_addr': [15,254], 'create_time': 137.4806926464656, 'receive_time': 137.48078372837486}"
137.480784,20,receive,137.4806926464656,137.48078372837486,"{'dest': [255,255], 'type': 'HEART_BEAT', 'source': [15,254], 'gui': 12, 'role': <Roles.CLUSTER_HEAD: 2>, 'addr': [15,254], 'hop_count': 1, 'pos': (406.3088146691357, 521.7485384113513), 'networks': set(), 'ttl': 15, 'parent': 20, 'create_time': 137.4806926464656, 'receive_time': 137.48078372837486}"
137.480784,20,receive,137.4806926464656,137.48078372837486,"{'dest': [1,254], 'type': 'NETWORK_UPDATE', 'source': [15,254], 'gui': 12, 'child_networks': set(), 'ttl': 0, 'old_addr': [1,5], 'next_hop': [1,254], 'routed_type': 'Neighbors Table', 'hop_trace': [([15,254], 137.4806926464656)], 'create_time': 137.4806926464656, 'receive_time': 137.48078372837486}"
137.480784,20,receive,137.4806926464656,137.48078372837486,"{'dest': [255,255], 'type': 'JOIN_REPLY', 'source': [15,254], 'gui': 12, 'dest_gui': 5, 'addr': [15,1], 'root_addr': [1,254], 'hop_count': 2, 'ttl': 1, 'create_time': 137.4806926464656, 'receive_time': 137.48078372837486}"
137.480789,21,receive,137.4806926464656,137.48078883017737,"{'dest': [255,255], 'type': 'ADDRESS_RENEW', 'source': [15,254], 'gui': 12, 'role': <Roles.CLUSTER_HEAD: 2>, 'ttl': 15, 'old_addr': [1,5], 'new_addr': [15,254], 'create_time': 137.4806926464656, 'receive_time': 137.48078883017737}"
137.480789,21,receive,137.4806926464656,137.48078883017737,"{'dest': [255,255], 'type': 'HEART_BEAT', 'source': [15,254], 'gui': 12, 'role': <Roles.CLUSTER_HEAD: 2>, 'addr': [15,254], 'hop_count': 1, 'pos': (406.3088146691357, 521.7485384113513), 'networks': set(), 'ttl': 15, 'parent': 20, 'create_time': 137.4806926464656, 'receive_time': 137.48078883017737}"
